trial,agent,wealth,return_pct
20,q_learning,3947.8987452432007,-60.52101254756799
21,random,6136.160886725875,-38.638391132741255
21,career,10914.456990681843,9.144569906818433
21,trend,4226.377618750674,-57.736223812493265
21,genre,10000.0,0.0
21,mean_rev,10678.942482415396,6.789424824153957
21,loyalty,9465.57770194826,-5.344222980517406
21,value,10945.868831481754,9.458688314817536
21,momentum,8356.07004779731,-16.439299522026904
21,adaptive,7719.028640807156,-22.80971359192844
21,hybrid,17570.56207115583,75.7056207115583
21,q_learning,3174.3772279022946,-68.25622772097705
22,random,6100.452226816548,-38.99547773183452
22,career,13240.987489404532,32.409874894045316
22,trend,4748.117268448877,-52.518827315511224
22,genre,10000.0,0.0
22,mean_rev,10517.32964371948,5.173296437194804
22,loyalty,9497.84082190322,-5.021591780967793
22,value,11110.536614528719,11.105366145287189
22,momentum,8059.624255723704,-19.403757442762963
22,adaptive,8387.850476730498,-16.121495232695015
22,hybrid,15775.095812810947,57.75095812810947
22,q_learning,3188.754397982271,-68.11245602017729
23,random,7109.8077978807905,-28.901922021192096
23,career,10355.168443934439,3.55168443934439
23,trend,3991.466731420158,-60.08533268579842
23,genre,10000.0,0.0
23,mean_rev,10050.528135671695,0.5052813567169505
23,loyalty,9670.0163923712,-3.299836076287993
23,value,11125.774660200106,11.257746602001061
23,momentum,9133.851621274962,-8.661483787250381
23,adaptive,9596.701550236736,-4.0329844976326426
23,hybrid,17810.3778938512,78.10377893851201
23,q_learning,3903.199102355004,-60.968008976449966
24,random,6947.636722910919,-30.52363277089081
24,career,11457.864040364087,14.578640403640875
24,trend,4453.876777773585,-55.46123222226415
24,genre,10000.0,0.0
24,mean_rev,10819.234099194808,8.192340991948077
24,loyalty,9731.805904550854,-2.681940954491456
24,value,10548.23039103169,5.482303910316896
24,momentum,8764.671356236438,-12.353286437635616
24,adaptive,7569.785575107767,-24.302144248922332
24,hybrid,16682.17406920111,66.82174069201112
24,q_learning,3574.1176657975366,-64.25882334202464
25,random,6259.2193777828925,-37.407806222171075
25,career,11280.79347818815,12.807934781881505
25,trend,4146.491835905866,-58.53508164094134
25,genre,10000.0,0.0
25,mean_rev,10026.6523523806,0.2665235238060086
25,loyalty,9562.080719639613,-4.379192803603874
25,value,9889.720449511271,-1.10279550488729
25,momentum,8354.708847409007,-16.45291152590993
25,adaptive,7075.00229327835,-29.249977067216495
25,hybrid,17135.143286340222,71.35143286340222
25,q_learning,3835.1967934891263,-61.64803206510874
26,random,6128.238030395462,-38.717619696045375
26,career,9366.116997115594,-6.338830028844058
26,trend,4440.314013390563,-55.59685986609438
26,genre,10000.0,0.0
26,mean_rev,11264.000976488629,12.64000976488629
26,loyalty,9674.423832706501,-3.2557616729349865
26,value,10233.107519586958,2.33107519586958
26,momentum,9887.106787338524,-1.1289321266147636
26,adaptive,9980.546933687301,-0.19453066312698866
26,hybrid,20091.671613361665,100.91671613361665
26,q_learning,4443.818246647924,-55.56181753352076
27,random,6526.210671067548,-34.73789328932452
27,career,10927.457240747613,9.274572407476136
27,trend,4770.419393239796,-52.295806067602044
27,genre,10000.0,0.0
27,mean_rev,11981.82571919174,19.8182571919174
27,loyalty,9506.43365110292,-4.935663488970804
27,value,10483.050417663904,4.830504176639042
27,momentum,8040.724450991609,-19.59275549008391
27,adaptive,7469.641164147287,-25.303588358527133
27,hybrid,16036.501377704002,60.36501377704002
27,q_learning,3683.4254403704745,-63.16574559629525
28,random,6064.7017670172445,-39.352982329827555
28,career,9969.069301408843,-0.30930698591157124
28,trend,4853.484634544602,-51.46515365455398
28,genre,10000.0,0.0
