trial,composition,agent,agent_type,wealth,return_pct
9,balanced,trend_7,trend,4726.129398184088,-52.73870601815912
10,balanced,random_0,random,6925.57951151338,-30.744204884866203
10,balanced,momentum_1,momentum,8147.448906386757,-18.52551093613243
10,balanced,mean_rev_2,mean_rev,9757.332885262125,-2.4266711473787472
10,balanced,value_3,value,8933.49960457726,-10.665003954227394
10,balanced,genre_4,genre,20373.675260202483,103.73675260202482
10,balanced,career_5,career,9156.322344961618,-8.43677655038382
10,balanced,loyalty_6,loyalty,9695.551217099988,-3.044487829000118
10,balanced,trend_7,trend,4338.512492863802,-56.61487507136198
11,balanced,random_0,random,6869.447794500201,-31.30552205499799
11,balanced,momentum_1,momentum,7838.859040647148,-21.611409593528524
11,balanced,mean_rev_2,mean_rev,11246.483527537688,12.464835275376881
11,balanced,value_3,value,10399.77551009521,3.9977551009521086
11,balanced,genre_4,genre,21734.22694233031,117.34226942330311
11,balanced,career_5,career,11960.742287306026,19.60742287306026
11,balanced,loyalty_6,loyalty,9436.507440563886,-5.634925594361139
11,balanced,trend_7,trend,3678.9562403708915,-63.21043759629109
12,balanced,random_0,random,6655.117680193456,-33.44882319806544
12,balanced,momentum_1,momentum,9137.833296413526,-8.62166703586474
12,balanced,mean_rev_2,mean_rev,9469.58278478717,-5.304172152128303
12,balanced,value_3,value,9737.447033456685,-2.6255296654331506
12,balanced,genre_4,genre,20602.35526951539,106.02355269515388
12,balanced,career_5,career,11309.700275296398,13.09700275296398
12,balanced,loyalty_6,loyalty,9483.536342915613,-5.164636570843868
12,balanced,trend_7,trend,4777.18125151401,-52.2281874848599
13,balanced,random_0,random,6648.105739125082,-33.51894260874918
13,balanced,momentum_1,momentum,8031.3938787212455,-19.686061212787546
13,balanced,mean_rev_2,mean_rev,9258.732403483791,-7.412675965162089
13,balanced,value_3,value,9557.9371586242,-4.4206284137580045
13,balanced,genre_4,genre,19599.717710755667,95.99717710755667
13,balanced,career_5,career,10202.155807961872,2.0215580796187167
13,balanced,loyalty_6,loyalty,9452.426657597105,-5.475733424028949
13,balanced,trend_7,trend,3872.678886627421,-61.27321113372579
14,balanced,random_0,random,6833.583574354287,-31.664164256457134
14,balanced,momentum_1,momentum,8078.148922031446,-19.218510779685538
14,balanced,mean_rev_2,mean_rev,9497.153492688081,-5.028465073119187
14,balanced,value_3,value,10463.191156839071,4.631911568390715
14,balanced,genre_4,genre,20276.80363331162,102.76803633311621
14,balanced,career_5,career,8073.64240920907,-19.2635759079093
14,balanced,loyalty_6,loyalty,9666.759508114828,-3.3324049188517164
14,balanced,trend_7,trend,4758.934470977809,-52.41065529022191
15,balanced,random_0,random,6638.731774552197,-33.61268225447803
15,balanced,momentum_1,momentum,7741.390711631577,-22.58609288368423
15,balanced,mean_rev_2,mean_rev,9687.839697179332,-3.1216030282066822
15,balanced,value_3,value,10097.080190843843,0.9708019084384251
15,balanced,genre_4,genre,19303.04847746523,93.03048477465228
15,balanced,career_5,career,9739.93837224355,-2.6006162775644954
15,balanced,loyalty_6,loyalty,9722.597418104373,-2.77402581895627
15,balanced,trend_7,trend,4289.077264765146,-57.10922735234854
16,balanced,random_0,random,6619.918112677697,-33.80081887322304
16,balanced,momentum_1,momentum,7981.397248464541,-20.18602751535459
16,balanced,mean_rev_2,mean_rev,8980.058207252905,-10.19941792747095
16,balanced,value_3,value,10629.300805892011,6.293008058920114
16,balanced,genre_4,genre,19855.825492745636,98.55825492745636
16,balanced,career_5,career,10230.716555377387,2.3071655537738662
16,balanced,loyalty_6,loyalty,9547.089569438538,-4.529104305614619
16,balanced,trend_7,trend,4870.196767385191,-51.29803232614809
17,balanced,random_0,random,6925.080180166829,-30.749198198331705
17,balanced,momentum_1,momentum,8742.263330983842,-12.577366690161579
17,balanced,mean_rev_2,mean_rev,11572.046284085527,15.720462840855271
17,balanced,value_3,value,10251.581880985219,2.5158188098521896
17,balanced,genre_4,genre,20355.660467204296,103.55660467204297
17,balanced,career_5,career,10488.473066838882,4.88473066838882
17,balanced,loyalty_6,loyalty,9614.111191246753,-3.8588880875324687
17,balanced,trend_7,trend,4508.230543063391,-54.917694569366084
18,balanced,random_0,random,7020.638008391275,-29.793619916087245
18,balanced,momentum_1,momentum,8527.69691041168,-14.723030895883204
18,balanced,mean_rev_2,mean_rev,10181.82224654866,1.8182224654865968
18,balanced,value_3,value,10743.665108230027,7.436651082300268
