trial,volatility,agent,wealth,return_pct
18,0.5,loyalty,9637.641291359303,-3.6235870864069692
18,0.5,value,10244.279622350577,2.4427962235057747
18,0.5,momentum,8483.657267813,-15.163427321870003
18,0.5,adaptive,8095.900774649521,-19.040992253504793
18,0.5,hybrid,15229.024677357933,52.29024677357933
18,0.5,q_learning,5024.106158182822,-49.75893841817178
19,0.5,random,6615.527045360624,-33.844729546393765
19,0.5,career,10786.646549580993,7.866465495809934
19,0.5,trend,5011.271655680269,-49.88728344319731
19,0.5,genre,10000.0,0.0
19,0.5,mean_rev,9329.968428528502,-6.700315714714979
19,0.5,loyalty,9767.688382888211,-2.3231161711178903
19,0.5,value,11191.30484543128,11.913048454312793
19,0.5,momentum,8213.727154401593,-17.86272845598407
19,0.5,adaptive,7668.75245615892,-23.3124754384108
19,0.5,hybrid,16141.148389010603,61.41148389010603
19,0.5,q_learning,4838.104807870841,-51.61895192129159
20,0.5,random,6320.774367550102,-36.79225632449898
20,0.5,career,9057.025756738205,-9.42974243261795
20,0.5,trend,4229.029114576415,-57.70970885423585
20,0.5,genre,10000.0,0.0
20,0.5,mean_rev,9902.144249451836,-0.97855750548164
20,0.5,loyalty,9548.976589227093,-4.510234107729065
20,0.5,value,8977.491692068026,-10.225083079319738
20,0.5,momentum,9238.86986144803,-7.611301385519692
20,0.5,adaptive,8150.4850933755415,-18.495149066244586
20,0.5,hybrid,15629.61084299978,56.2961084299978
20,0.5,q_learning,3772.3983842222656,-62.27601615777734
21,0.5,random,6622.552286251648,-33.774477137483515
21,0.5,career,11119.509628295189,11.19509628295189
21,0.5,trend,4624.534542894151,-53.75465457105849
21,0.5,genre,10000.0,0.0
21,0.5,mean_rev,8526.867422618929,-14.731325773810713
21,0.5,loyalty,9593.223283081725,-4.067767169182753
21,0.5,value,9789.990180850738,-2.100098191492616
21,0.5,momentum,9290.374261700073,-7.096257382999266
21,0.5,adaptive,9013.132952723714,-9.86867047276286
21,0.5,hybrid,16800.5008588211,68.00500858821098
21,0.5,q_learning,4826.652051157081,-51.7334794884292
22,0.5,random,6497.952195241202,-35.02047804758798
22,0.5,career,9255.221820324416,-7.447781796755844
22,0.5,trend,4382.417535314301,-56.17582464685699
22,0.5,genre,10000.0,0.0
22,0.5,mean_rev,10086.332530212698,0.8633253021269774
22,0.5,loyalty,9481.782851792248,-5.1821714820775195
22,0.5,value,9407.673558250408,-5.92326441749592
22,0.5,momentum,8280.826845059564,-17.19173154940436
22,0.5,adaptive,8006.698133237799,-19.933018667622008
22,0.5,hybrid,16206.392790137375,62.06392790137375
22,0.5,q_learning,4279.83751360104,-57.2016248639896
23,0.5,random,6197.625003523788,-38.02374996476212
23,0.5,career,9076.746259244363,-9.232537407556373
23,0.5,trend,4335.596086107546,-56.64403913892453
23,0.5,genre,10000.0,0.0
23,0.5,mean_rev,10766.095076619365,7.660950766193655
23,0.5,loyalty,9447.94813486688,-5.520518651331204
23,0.5,value,9612.017510624471,-3.8798248937552855
23,0.5,momentum,8141.5444398394375,-18.584555601605626
23,0.5,adaptive,7262.726440367434,-27.372735596325654
23,0.5,hybrid,16383.100372091025,63.831003720910246
23,0.5,q_learning,3995.63184459408,-60.043681554059205
24,0.5,random,6279.800012629227,-37.20199987370773
24,0.5,career,10833.27532489008,8.332753248900808
24,0.5,trend,4646.801791578937,-53.53198208421063
24,0.5,genre,10000.0,0.0
24,0.5,mean_rev,9660.009466684085,-3.3999053331591496
24,0.5,loyalty,9629.777326830224,-3.7022267316977557
24,0.5,value,9553.455297613902,-4.465447023860979
24,0.5,momentum,8432.670888647548,-15.67329111352452
24,0.5,adaptive,8281.418562469833,-17.18581437530167
24,0.5,hybrid,16150.898135044066,61.50898135044066
24,0.5,q_learning,3999.3508887217818,-60.006491112782186
25,0.5,random,5810.541281269473,-41.89458718730527
25,0.5,career,8493.566974227382,-15.064330257726178
25,0.5,trend,5162.0519593297,-48.379480406702996
25,0.5,genre,10000.0,0.0
25,0.5,mean_rev,10017.516390310386,0.1751639031038576
25,0.5,loyalty,9559.580232249034,-4.404197677509655
25,0.5,value,10404.97875215813,4.049787521581293
25,0.5,momentum,8517.960563227127,-14.820394367728731
25,0.5,adaptive,8847.027991055265,-11.529720089447347
25,0.5,hybrid,16233.131998824974,62.331319988249746
25,0.5,q_learning,3475.625688646705,-65.24374311353294
26,0.5,random,6627.795173254762,-33.72204826745238
26,0.5,career,9993.381303436076,-0.06618696563924459
26,0.5,trend,4141.735963893709,-58.582640361062914
26,0.5,genre,10000.0,0.0
26,0.5,mean_rev,10558.00580382129,5.580058038212901
26,0.5,loyalty,9652.109156847555,-3.478908431524451
26,0.5,value,9563.142357051009,-4.368576429489913
26,0.5,momentum,8288.622796840027,-17.11377203159973
26,0.5,adaptive,7878.7953329010525,-21.212046670989476
26,0.5,hybrid,16655.434864085433,66.55434864085433
26,0.5,q_learning,4093.6663353019067,-59.063336646980936
27,0.5,random,6121.702007065572,-38.782979929344286
27,0.5,career,10803.820267466903,8.038202674669028
27,0.5,trend,4961.447739176843,-50.38552260823157
27,0.5,genre,10000.0,0.0
27,0.5,mean_rev,9089.892333412237,-9.101076665877626
27,0.5,loyalty,9649.180942281546,-3.5081905771845414
27,0.5,value,9310.553515037598,-6.894464849624018
27,0.5,momentum,8498.429988086866,-15.015700119131344
27,0.5,adaptive,7770.235614231416,-22.297643857685845
27,0.5,hybrid,16015.711749719354,60.15711749719354
27,0.5,q_learning,3828.777903499978,-61.71222096500021
28,0.5,random,6180.708831360943,-38.19291168639057
28,0.5,career,8668.522046092043,-13.314779539079574
28,0.5,trend,5009.619543394995,-49.90380456605005
28,0.5,genre,10000.0,0.0
28,0.5,mean_rev,9992.736294034366,-0.07263705965633563
28,0.5,loyalty,9549.752279710628,-4.502477202893715
28,0.5,value,9866.644103246712,-1.3335589675328812
28,0.5,momentum,8467.803527670912,-15.321964723290876
28,0.5,adaptive,7728.377869798684,-22.716221302013164
28,0.5,hybrid,17368.18313859362,73.6818313859362
28,0.5,q_learning,3089.6984207291434,-69.10301579270856
29,0.5,random,6503.323748764372,-34.96676251235628
29,0.5,career,10168.038417114421,1.6803841711442147
29,0.5,trend,5203.3280862424,-47.966719137576
29,0.5,genre,10000.0,0.0
29,0.5,mean_rev,10862.804600898071,8.628046008980709
29,0.5,loyalty,9281.642686598681,-7.183573134013186
29,0.5,value,9666.403418810742,-3.3359658118925837
29,0.5,momentum,8381.149801560492,-16.188501984395078
29,0.5,adaptive,7941.359143358483,-20.586408566415166
29,0.5,hybrid,16498.558150096025,64.98558150096025
29,0.5,q_learning,3077.9579443042408,-69.22042055695759
0,0.7,random,6184.439700009667,-38.15560299990333
0,0.7,career,9994.300331180244,-0.05699668819755971
0,0.7,trend,4066.8113041818833,-59.331886958181165
0,0.7,genre,10000.0,0.0
0,0.7,mean_rev,10210.573581272478,2.105735812724779
0,0.7,loyalty,9650.275608590397,-3.497243914096034
0,0.7,value,9683.2447314957,-3.1675526850429923
0,0.7,momentum,8307.124651963673,-16.928753480363266
0,0.7,adaptive,7910.376941887292,-20.896230581127085
0,0.7,hybrid,16426.0878856252,64.26087885625198
0,0.7,q_learning,4097.632958404992,-59.02367041595008
1,0.7,random,6392.018756157527,-36.07981243842473
1,0.7,career,9506.636840568306,-4.933631594316939
1,0.7,trend,4466.034930798598,-55.33965069201402
1,0.7,genre,10000.0,0.0
1,0.7,mean_rev,9223.140169403734,-7.7685983059626595
1,0.7,loyalty,9483.833217149837,-5.161667828501631
1,0.7,value,9811.728237837233,-1.882717621627671
1,0.7,momentum,7841.97491431338,-21.580250856866197
1,0.7,adaptive,7852.14214420879,-21.478578557912098
1,0.7,hybrid,17088.631111308026,70.88631111308027
1,0.7,q_learning,3570.3609762991096,-64.29639023700891
2,0.7,random,6838.128037723224,-31.618719622767756
2,0.7,career,10383.209854701117,3.8320985470111735
2,0.7,trend,4698.819624560129,-53.011803754398706
2,0.7,genre,10000.0,0.0
2,0.7,mean_rev,10184.268035337062,1.842680353370615
2,0.7,loyalty,9634.746452009624,-3.6525354799037633
2,0.7,value,10675.800812694759,6.758008126947589
2,0.7,momentum,8582.27698990625,-14.177230100937503
2,0.7,adaptive,7587.912602259725,-24.120873977402752
2,0.7,hybrid,16805.948907149945,68.05948907149944
2,0.7,q_learning,4056.77038982468,-59.4322961017532
3,0.7,random,6178.994557628559,-38.21005442371441
3,0.7,career,9238.760731289767,-7.612392687102329
3,0.7,trend,4780.569665496539,-52.19430334503461
3,0.7,genre,10000.0,0.0
3,0.7,mean_rev,11790.121405317183,17.901214053171824
3,0.7,loyalty,9508.517767117482,-4.914822328825176
3,0.7,value,10697.102943122572,6.971029431225725
3,0.7,momentum,8304.846100377574,-16.95153899622426
3,0.7,adaptive,8423.350125791583,-15.766498742084169
3,0.7,hybrid,17353.484987490086,73.53484987490087
3,0.7,q_learning,3106.468175208322,-68.93531824791678
4,0.7,random,6451.5864819591525,-35.48413518040847
4,0.7,career,10002.275985104263,0.022759851042628725
4,0.7,trend,4072.0350371654577,-59.279649628345425
4,0.7,genre,10000.0,0.0
4,0.7,mean_rev,9403.243243986202,-5.967567560137977
4,0.7,loyalty,9829.484294840178,-1.7051570515982166
4,0.7,value,10128.76789784973,1.287678978497297
4,0.7,momentum,8269.403445051896,-17.305965549481044
4,0.7,adaptive,7812.58928486046,-21.8741071513954
4,0.7,hybrid,15955.379451688465,59.55379451688464
4,0.7,q_learning,3767.466842350363,-62.325331576496374
5,0.7,random,6022.5469055926615,-39.77453094407338
5,0.7,career,9724.653221578246,-2.753467784217537
5,0.7,trend,3869.6942396201703,-61.303057603798294
5,0.7,genre,10000.0,0.0
5,0.7,mean_rev,10723.974989042896,7.239749890428957
5,0.7,loyalty,9588.802342060992,-4.111976579390085
5,0.7,value,10242.489577406823,2.424895774068227
5,0.7,momentum,8742.634027243688,-12.573659727563118
5,0.7,adaptive,8494.63355466048,-15.053664453395195
5,0.7,hybrid,17455.507004282626,74.55507004282626
5,0.7,q_learning,4703.331209540584,-52.96668790459417
6,0.7,random,6617.172860331004,-33.82827139668996
6,0.7,career,9970.25890830587,-0.2974109169412986
6,0.7,trend,4047.3667249574137,-59.526332750425865
6,0.7,genre,10000.0,0.0
6,0.7,mean_rev,10670.61575406921,6.706157540692093
6,0.7,loyalty,9787.226854626853,-2.127731453731467
6,0.7,value,10075.59118673303,0.7559118673303056
6,0.7,momentum,7938.114851896164,-20.618851481038362
6,0.7,adaptive,7988.259613374173,-20.11740386625827
6,0.7,hybrid,16078.891971403778,60.78891971403778
6,0.7,q_learning,3050.263996689622,-69.49736003310377
7,0.7,random,7112.2387134144265,-28.877612865855735
7,0.7,career,10102.909000665823,1.0290900066582254
7,0.7,trend,4288.87190691428,-57.1112809308572
7,0.7,genre,10000.0,0.0
7,0.7,mean_rev,9847.339490739116,-1.5266050926088428
7,0.7,loyalty,9708.538959080648,-2.9146104091935197
7,0.7,value,10080.394639899963,0.8039463989996329
7,0.7,momentum,8056.2823278997175,-19.437176721002825
7,0.7,adaptive,7742.5118354989145,-22.574881645010855
7,0.7,hybrid,17204.14909278387,72.04149092783871
7,0.7,q_learning,2711.0163937290044,-72.88983606270996
8,0.7,random,6467.018429438427,-35.32981570561573
8,0.7,career,10097.599632560994,0.97599632560994
8,0.7,trend,3816.369493458301,-61.836305065416994
8,0.7,genre,10000.0,0.0
8,0.7,mean_rev,10238.761607768838,2.3876160776883806
8,0.7,loyalty,9551.530098084617,-4.484699019153831
8,0.7,value,10601.13621120987,6.011362112098705
8,0.7,momentum,8649.714835663452,-13.502851643365483
8,0.7,adaptive,7995.317666747025,-20.046823332529748
8,0.7,hybrid,17942.52992637846,79.42529926378458
8,0.7,q_learning,3078.472792310164,-69.21527207689836
9,0.7,random,6332.518270430417,-36.67481729569583
9,0.7,career,8121.230312990081,-18.78769687009919
9,0.7,trend,4447.2283585895175,-55.52771641410482
9,0.7,genre,10000.0,0.0
9,0.7,mean_rev,9128.481332095793,-8.715186679042072
9,0.7,loyalty,9550.200807320898,-4.497991926791019
9,0.7,value,9124.025948552466,-8.759740514475343
9,0.7,momentum,8475.11868646621,-15.248813135337896
9,0.7,adaptive,7780.376421127969,-22.196235788720315
9,0.7,hybrid,16992.290299123575,69.92290299123574
9,0.7,q_learning,3383.1732841862636,-66.16826715813737
10,0.7,random,6611.362534677353,-33.88637465322647
10,0.7,career,9268.79769148911,-7.312023085108904
10,0.7,trend,4771.687179625426,-52.28312820374574
10,0.7,genre,10000.0,0.0
10,0.7,mean_rev,10841.26358727431,8.412635872743103
10,0.7,loyalty,9648.239374337421,-3.517606256625786
10,0.7,value,9729.285533623839,-2.70714466376161
10,0.7,momentum,8621.41450096712,-13.785854990328808
10,0.7,adaptive,9166.37895418598,-8.336210458140194
10,0.7,hybrid,17792.083332051425,77.92083332051425
10,0.7,q_learning,4118.697190375568,-58.81302809624432
11,0.7,random,6647.364587500433,-33.52635412499567
11,0.7,career,9044.905649679074,-9.550943503209256
11,0.7,trend,4147.643325803849,-58.52356674196151
11,0.7,genre,10000.0,0.0
11,0.7,mean_rev,11791.088318213846,17.91088318213846
11,0.7,loyalty,9677.030551891641,-3.2296944810835884
11,0.7,value,10392.284074700692,3.9228407470069215
11,0.7,momentum,8210.002557694072,-17.899974423059284
11,0.7,adaptive,7444.048727727823,-25.559512722721774
11,0.7,hybrid,16045.19755716661,60.4519755716661
11,0.7,q_learning,4280.6511388961135,-57.193488611038866
12,0.7,random,6314.455990228236,-36.85544009771764
12,0.7,career,8746.476726558036,-12.535232734419642
12,0.7,trend,5034.8827749745615,-49.65117225025438
12,0.7,genre,10000.0,0.0
12,0.7,mean_rev,9574.403723602436,-4.25596276397564
12,0.7,loyalty,9673.556605854345,-3.264433941456555
12,0.7,value,10444.836967080084,4.448369670800839
12,0.7,momentum,8332.399428630508,-16.67600571369492
12,0.7,adaptive,7818.452169249091,-21.815478307509093
12,0.7,hybrid,16915.395790411298,69.15395790411297
12,0.7,q_learning,3328.2008479303286,-66.71799152069671
13,0.7,random,6796.166906606143,-32.03833093393857
13,0.7,career,12337.31172671368,23.373117267136806
13,0.7,trend,4541.657960053434,-54.58342039946566
13,0.7,genre,10000.0,0.0
13,0.7,mean_rev,9938.749983530028,-0.6125001646997226
13,0.7,loyalty,9543.270852339972,-4.567291476600276
13,0.7,value,10031.061294226734,0.3106129422673439
13,0.7,momentum,8817.43005734244,-11.825699426575593
13,0.7,adaptive,8584.815569684508,-14.151844303154922
13,0.7,hybrid,16549.59941381557,65.4959941381557
13,0.7,q_learning,3022.6900150142346,-69.77309984985766
14,0.7,random,6743.628584666004,-32.56371415333996
14,0.7,career,10606.770168976444,6.067701689764435
14,0.7,trend,5280.484932709501,-47.195150672904994
14,0.7,genre,10000.0,0.0
14,0.7,mean_rev,9506.447029771542,-4.935529702284584
14,0.7,loyalty,9502.340962495171,-4.97659037504829
14,0.7,value,10444.369840725814,4.443698407258143
14,0.7,momentum,8569.850675785008,-14.301493242149919
14,0.7,adaptive,8409.388856275094,-15.906111437249056
14,0.7,hybrid,17580.252572997364,75.80252572997364
14,0.7,q_learning,3936.500828683855,-60.634991713161455
15,0.7,random,6461.482673189357,-35.38517326810643
15,0.7,career,10593.87147800548,5.938714780054798
15,0.7,trend,4302.789281470012,-56.97210718529988
15,0.7,genre,10000.0,0.0
15,0.7,mean_rev,11066.443135356858,10.66443135356858
15,0.7,loyalty,9492.981278100659,-5.070187218993414
15,0.7,value,9044.62484588221,-9.553751541177899
15,0.7,momentum,7925.311216354293,-20.746887836457073
15,0.7,adaptive,8512.778132089821,-14.872218679101788
15,0.7,hybrid,16212.715657345743,62.127156573457434
15,0.7,q_learning,3251.798445136634,-67.48201554863367
16,0.7,random,6985.794579967714,-30.142054200322864
16,0.7,career,9047.58585685679,-9.524141431432108
16,0.7,trend,4493.086873381134,-55.06913126618866
16,0.7,genre,10000.0,0.0
16,0.7,mean_rev,11399.862338386118,13.998623383861178
16,0.7,loyalty,9636.9386438639,-3.630613561361006
16,0.7,value,10123.806141140727,1.2380614114072706
16,0.7,momentum,8297.533680867147,-17.02466319132853
16,0.7,adaptive,7927.370539070423,-20.726294609295774
16,0.7,hybrid,17151.988680154634,71.51988680154635
16,0.7,q_learning,3831.369750858196,-61.68630249141805
17,0.7,random,7137.034360003753,-28.629656399962467
17,0.7,career,10407.972459759163,4.07972459759163
17,0.7,trend,5297.374224249288,-47.02625775750712
17,0.7,genre,10000.0,0.0
17,0.7,mean_rev,8692.296342464793,-13.077036575352068
17,0.7,loyalty,9710.659278135903,-2.8934072186409683
17,0.7,value,11372.895482471904,13.72895482471904
17,0.7,momentum,7128.642508215071,-28.713574917849293
17,0.7,adaptive,6886.2900700150585,-31.137099299849414
17,0.7,hybrid,16546.633464483737,65.46633464483737
17,0.7,q_learning,4030.162119165708,-59.698378808342916
18,0.7,random,6194.947106254464,-38.050528937455354
18,0.7,career,10246.2257386655,2.462257386655001
18,0.7,trend,4462.037801892538,-55.37962198107462
18,0.7,genre,10000.0,0.0
18,0.7,mean_rev,10174.542065463786,1.7454206546378555
18,0.7,loyalty,9551.391052165396,-4.486089478346039
18,0.7,value,9863.186551838318,-1.3681344816168166
18,0.7,momentum,8271.27587594253,-17.287241240574694
18,0.7,adaptive,8030.086604627959,-19.699133953720413
18,0.7,hybrid,17363.36974396989,73.63369743969892
18,0.7,q_learning,3478.4448334207177,-65.21555166579283
19,0.7,random,6740.278453985069,-32.59721546014931
19,0.7,career,11309.914330287473,13.099143302874728
19,0.7,trend,4122.862625399428,-58.77137374600572
19,0.7,genre,10000.0,0.0
19,0.7,mean_rev,10106.167639618989,1.061676396189887
19,0.7,loyalty,9573.883817078728,-4.261161829212724
19,0.7,value,9774.700040825366,-2.2529995917463386
19,0.7,momentum,8105.999625504533,-18.940003744954673
19,0.7,adaptive,7205.555116202411,-27.944448837975887
19,0.7,hybrid,16784.169601238165,67.84169601238165
19,0.7,q_learning,4333.176085252856,-56.66823914747144
20,0.7,random,6602.6785184873825,-33.97321481512618
20,0.7,career,10778.207009558393,7.782070095583931
20,0.7,trend,4890.586655919993,-51.09413344080007
20,0.7,genre,10000.0,0.0
20,0.7,mean_rev,9796.90749574653,-2.030925042534709
20,0.7,loyalty,9461.837239998616,-5.381627600013835
20,0.7,value,10870.99144725786,8.709914472578603
20,0.7,momentum,7845.100766601173,-21.54899233398827
20,0.7,adaptive,6392.715152962647,-36.07284847037353
20,0.7,hybrid,15826.79927083081,58.2679927083081
20,0.7,q_learning,4241.350361956034,-57.586496380439655
21,0.7,random,6183.431020021932,-38.16568979978067
21,0.7,career,10395.126233918558,3.9512623391855777
21,0.7,trend,4467.119388280293,-55.328806117197075
21,0.7,genre,10000.0,0.0
21,0.7,mean_rev,9834.170196725261,-1.6582980327473889
21,0.7,loyalty,9375.136147836436,-6.248638521635639
21,0.7,value,9956.638561094192,-0.4336143890580752
21,0.7,momentum,8166.748017507843,-18.332519824921572
21,0.7,adaptive,7720.712233676212,-22.792877663237878
21,0.7,hybrid,16437.16451767277,64.37164517672768
21,0.7,q_learning,3825.6004263863892,-61.743995736136114
22,0.7,random,6880.054924839628,-31.199450751603717
22,0.7,career,8319.979435072923,-16.800205649270776
22,0.7,trend,4570.4828973123,-54.295171026877
22,0.7,genre,10000.0,0.0
22,0.7,mean_rev,10266.796875183489,2.6679687518348874
22,0.7,loyalty,9619.704908204409,-3.8029509179559136
22,0.7,value,8917.275024642262,-10.82724975357738
22,0.7,momentum,8225.073348858068,-17.749266511419318
22,0.7,adaptive,7288.8147346749465,-27.111852653250534
22,0.7,hybrid,16517.42962871371,65.17429628713711
22,0.7,q_learning,3126.7649369091228,-68.73235063090877
23,0.7,random,5987.3668496375985,-40.126331503624016
23,0.7,career,9919.32363984919,-0.8067636015081007
23,0.7,trend,4122.099111433739,-58.779008885662606
23,0.7,genre,10000.0,0.0
23,0.7,mean_rev,8872.902052200054,-11.270979477999463
23,0.7,loyalty,9570.319441657131,-4.296805583428686
23,0.7,value,9585.536556112176,-4.144634438878239
23,0.7,momentum,8749.135353181036,-12.508646468189635
23,0.7,adaptive,8353.02763824798,-16.469723617520195
23,0.7,hybrid,17523.838919080248,75.23838919080248
23,0.7,q_learning,3602.920816010489,-63.97079183989511
24,0.7,random,6546.003451344656,-34.539965486553434
24,0.7,career,10299.852841605769,2.9985284160576886
24,0.7,trend,4516.142394847071,-54.83857605152929
24,0.7,genre,10000.0,0.0
24,0.7,mean_rev,9978.113796530719,-0.21886203469281099
24,0.7,loyalty,9682.555066052322,-3.174449339476778
24,0.7,value,10164.089979663437,1.6408997966343668
24,0.7,momentum,8241.12772836001,-17.588722716399896
24,0.7,adaptive,8329.620675995748,-16.703793240042522
24,0.7,hybrid,17670.225003090498,76.70225003090498
24,0.7,q_learning,4417.790443161708,-55.82209556838292
25,0.7,random,6739.327649703177,-32.60672350296824
25,0.7,career,9744.950526790184,-2.550494732098159
25,0.7,trend,4907.4157965899985,-50.925842034100015
25,0.7,genre,10000.0,0.0
25,0.7,mean_rev,10518.264797948226,5.182647979482263
25,0.7,loyalty,9602.7314687029,-3.972685312971007
25,0.7,value,9987.682171538794,-0.12317828461205864
25,0.7,momentum,8764.825634390514,-12.35174365609486
25,0.7,adaptive,7745.857906655317,-22.541420933446833
25,0.7,hybrid,15567.629463547568,55.67629463547568
25,0.7,q_learning,3754.6627897637086,-62.45337210236292
26,0.7,random,6696.897021325399,-33.03102978674601
26,0.7,career,9182.122777038689,-8.178772229613115
26,0.7,trend,6001.83511399979,-39.981648860002096
26,0.7,genre,10000.0,0.0
26,0.7,mean_rev,10756.009100319745,7.560091003197449
26,0.7,loyalty,9580.890322431153,-4.191096775688475
26,0.7,value,9966.460328045596,-0.3353967195440418
26,0.7,momentum,8740.795631619038,-12.592043683809624
26,0.7,adaptive,7458.531445964172,-25.414685540358278
26,0.7,hybrid,16361.925338432256,63.61925338432256
26,0.7,q_learning,3265.595611121159,-67.3440438887884
27,0.7,random,6482.0802934283665,-35.17919706571634
27,0.7,career,11484.068300747142,14.840683007471416
27,0.7,trend,5019.470506909028,-49.805294930909724
27,0.7,genre,10000.0,0.0
27,0.7,mean_rev,10931.222843106267,9.312228431062668
27,0.7,loyalty,9308.04858661459,-6.9195141338541
27,0.7,value,9840.449816246188,-1.5955018375381222
27,0.7,momentum,8134.905113476615,-18.65094886523385
27,0.7,adaptive,7328.305686312221,-26.716943136877788
27,0.7,hybrid,17609.62145726925,76.09621457269252
27,0.7,q_learning,3563.608295895044,-64.36391704104955
28,0.7,random,6394.190494202953,-36.05809505797047
28,0.7,career,8880.457306066452,-11.195426939335483
28,0.7,trend,5121.621727614746,-48.78378272385254
28,0.7,genre,10000.0,0.0
28,0.7,mean_rev,7574.840914163412,-24.25159085836588
28,0.7,loyalty,9488.889214374276,-5.11110785625724
28,0.7,value,9774.858691428908,-2.2514130857109196
28,0.7,momentum,8733.916751087694,-12.66083248912306
28,0.7,adaptive,8217.924833243072,-17.820751667569276
28,0.7,hybrid,17758.755211210617,77.58755211210617
28,0.7,q_learning,2982.2661447846026,-70.17733855215398
29,0.7,random,6624.901792275776,-33.75098207724224
29,0.7,career,9911.858897506172,-0.8814110249382793
29,0.7,trend,4414.749048040169,-55.85250951959831
29,0.7,genre,10000.0,0.0
29,0.7,mean_rev,8996.833932997952,-10.031660670020482
29,0.7,loyalty,9360.51071993809,-6.394892800619109
29,0.7,value,10046.606902149866,0.46606902149866075
29,0.7,momentum,8240.236846946862,-17.59763153053138
29,0.7,adaptive,7559.351704413651,-24.406482955863495
29,0.7,hybrid,16668.21501932122,66.68215019321218
29,0.7,q_learning,3809.235762842551,-61.9076423715745
0,1.5,random,6069.329189927825,-39.30670810072175
0,1.5,career,9281.819627216024,-7.18180372783976
0,1.5,trend,4311.945498020728,-56.88054501979272
0,1.5,genre,10000.0,0.0
0,1.5,mean_rev,11467.267616267367,14.67267616267367
0,1.5,loyalty,9643.373913922047,-3.56626086077953
0,1.5,value,10367.575369463271,3.6757536946327125
0,1.5,momentum,8696.30927827807,-13.036907217219305
0,1.5,adaptive,8482.363422505367,-15.176365774946335
0,1.5,hybrid,18794.92016431096,87.94920164310959
0,1.5,q_learning,3568.1132074788015,-64.31886792521198
1,1.5,random,6333.035256512029,-36.66964743487971
1,1.5,career,9144.255248682084,-8.55744751317916
1,1.5,trend,3924.7484483675826,-60.75251551632417
1,1.5,genre,10000.0,0.0
1,1.5,mean_rev,10385.121286239691,3.8512128623969146
1,1.5,loyalty,9604.30107405327,-3.9569892594673
1,1.5,value,10927.890648341945,9.278906483419451
1,1.5,momentum,9280.572407150956,-7.194275928490442
1,1.5,adaptive,7656.195376770057,-23.43804623229943
1,1.5,hybrid,18723.734560691595,87.23734560691595
1,1.5,q_learning,3496.0166431674643,-65.03983356832536
2,1.5,random,6468.878078576431,-35.31121921423569
2,1.5,career,8654.681418089665,-13.453185819103346
2,1.5,trend,3937.5364128541332,-60.624635871458665
2,1.5,genre,10000.0,0.0
2,1.5,mean_rev,10007.795554222404,0.07795554222404462
2,1.5,loyalty,9760.16450940329,-2.3983549059670985
2,1.5,value,10923.889528273308,9.238895282733083
2,1.5,momentum,9586.80576249509,-4.131942375049094
2,1.5,adaptive,8660.595475156744,-13.394045248432558
2,1.5,hybrid,18320.158719611838,83.20158719611838
2,1.5,q_learning,3134.1240845190987,-68.65875915480902
3,1.5,random,6704.759723972,-32.95240276028
3,1.5,career,8922.118359382855,-10.778816406171446
3,1.5,trend,4117.004497335012,-58.82995502664988
3,1.5,genre,10000.0,0.0
3,1.5,mean_rev,12259.959061564214,22.599590615642136
3,1.5,loyalty,9666.230913154895,-3.3376908684510456
3,1.5,value,10101.35147107542,1.013514710754207
3,1.5,momentum,9588.980768352429,-4.110192316475714
3,1.5,adaptive,8851.993093159726,-11.480069068402736
3,1.5,hybrid,18868.749243102353,88.68749243102353
3,1.5,q_learning,3357.4631376774287,-66.42536862322571
4,1.5,random,6643.283134068671,-33.567168659313296
4,1.5,career,10766.635242275936,7.666352422759355
4,1.5,trend,3840.3738586134846,-61.59626141386516
4,1.5,genre,10000.0,0.0
4,1.5,mean_rev,12012.728299475877,20.127282994758772
4,1.5,loyalty,9676.208410713487,-3.2379158928651304
4,1.5,value,12200.295793001258,22.00295793001258
4,1.5,momentum,8766.85495651638,-12.331450434836206
4,1.5,adaptive,8427.51857922588,-15.7248142077412
4,1.5,hybrid,17226.975331653746,72.26975331653746
4,1.5,q_learning,3827.068392451382,-61.72931607548619
5,1.5,random,6797.275136782522,-32.027248632174775
5,1.5,career,10114.163260232697,1.141632602326972
5,1.5,trend,3706.996375953488,-62.93003624046512
5,1.5,genre,10000.0,0.0
5,1.5,mean_rev,10842.351640837343,8.423516408373434
5,1.5,loyalty,9513.849609934638,-4.8615039006536245
5,1.5,value,11001.936925529608,10.019369255296079
5,1.5,momentum,8228.649287896365,-17.713507121036347
5,1.5,adaptive,8244.862024788374,-17.55137975211626
5,1.5,hybrid,17715.99414951738,77.15994149517381
5,1.5,q_learning,3180.1452349275282,-68.19854765072472
6,1.5,random,6622.780263950208,-33.77219736049792
6,1.5,career,9519.07408987175,-4.809259101282496
6,1.5,trend,4223.830816854973,-57.76169183145027
6,1.5,genre,10000.0,0.0
6,1.5,mean_rev,12271.820993740877,22.718209937408773
6,1.5,loyalty,9495.854646064567,-5.041453539354333
6,1.5,value,12400.404007295141,24.004040072951412
6,1.5,momentum,9069.949809952512,-9.300501900474883
6,1.5,adaptive,7993.425366848509,-20.065746331514912
6,1.5,hybrid,18894.628516859564,88.94628516859564
6,1.5,q_learning,2946.2906938342594,-70.5370930616574
7,1.5,random,6456.47860893001,-35.4352139106999
7,1.5,career,10789.997435129715,7.899974351297151
